DW_CLIENTE;DW_TEMPO;DW_LOCALIDADE;vr_total_venda
5d41576f0139fa33b0fb3909fef69573f2e26b6e77db82d1a23ba0048e0ddf4c;db68b122d7cb1a54b843f1e9533a1ad620acd7c1cb98e6b70d939d7961ee1358;3366db7510b6808d61fefe23a599eca41f1f9b630c253f892d07576ccbb16495;""
96b72493b94691fd2370bf1cca6ba8b2bad3f07369a49297c7bb9078128cec55;6c7255996c7f97341e4d61653d9346fb09295f10ce9f28e31ff093b714542215;5ac66d19aeafdc63f064e04d6098f3d4b0111b3efe8713533a224d626119487a;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;dde9a278055d33864132d6a3be963c2a50ce142ea78f8f54285f2fa0ef612f5e;39e9b28514d8474d890e4167129212a38b9e9ca6d88983934d8fe70d7c2bd995;""
189fffb0e1be6b01eba87b22f4c7356117a0940d193d7f064f9c77277b1f24e1;679fc90277ea55c60ed160d41be6d1c368c731f961c82131a3b7eef85f10c04a;9bf02d729b07ffdd975068e88851f07c7194fee7528b9fc2a8f24d954921406a;5050.0
96b72493b94691fd2370bf1cca6ba8b2bad3f07369a49297c7bb9078128cec55;b1d13812775e3d1428c321789858ba02937b4a8fb0f485ddc01fddcb71eaf4ab;cb7c53d266a975487570456f638b063b60272f1f76688db09ba8e0530b558af5;""
3f13448c66e6bfe50c317a0bbb654f5c0687f38909b72c691a440bca17de27cb;89ac71ac44dfe0176abea46e02dd58a092d45c47067664d82677b5848bcabce3;98a9f4d362d0ba0ca921ecc35eb5ef18bb0a113dfe97fa507cc5ac2790055c34;56250.0
6ac641b70aea6163df2a03fc7262e244244b4b6d77c8ca11eb553eca4df6f045;88a896021b593469f75ba344a4f21a0a8e89bc420b703e83e6565a6dabf39434;5c5aba2915ae530a91052dc0ffebc1fb461989fd6af5e536aec6bd8cc4cc432e;""
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;d02c96912a10ec7d7dacedb52b453231ad928b684afdeba2d3fe1120e81094a3;e46a8395cdf5481e8dc289ac4c941b981720d76071d94bbd7e7b1fe790da82ea;830.0
8f5a550cc021bca56ece2c56babea5393c99267bd93d29d42af77f19785c9744;fd854154b05a536e770fc0c9dda68d29becf34e62f0aade3add0738fca178c8b;6372307b6bc1668e0d968bff28fc8d5cc7496c818a5e945d6996d4451792a22a;""
18461c144ba41c637e8e57c9013f8681fcbd8af9cc8ca2cbc1d8bbff31d64070;bc6f13c3b26e3cbb379227e7e1dcd7f86740dd55d4c951a8ba8de2baeb5f5b06;d98cd46b29223729db6152fcea6b8ca75aaaff316a8f1983ece2558eff534417;102792.0
c4c33f573f3c342889909747cd27806a506c6db06c625c3f7f46ebbdc56d745d;df80bbfa6c38d1f4d9a3b8f4368ef6e2768d93ed9ca7dd9b3c48aafa24e6398d;9ecfbeff850a5e0386b7bfdfab41c88d80985b55117e164b35719b62a1f6db11;0.0
7d2e2d54299bbfbc6bb91298614c2bef43a2f1aced96a1bad172dc42af0a7630;7741e62c034aafe8bbf5cabd4c7db9452118e6ec7a85ec527b84a19422fc1d74;bb1ed76e547655ad3b0ee84fd144be42d64f3748db52b1f8a406b38e9bc183a2;""
023c2387d6bff084315926cfc29e774514fdb5a0f29366d411d3362169139f76;05f735d3c1cd188de5d5faea85cd7db9d949cce2c0a807c05f87521dc13745bf;5b54dff8d9614ae704a6eeeed708b76d7d93783f83b9d90e50eefd08b2a6d1ca;""
cd1b43fb8425221246dbe521a26c970b7cee71cde24a2ab91510ca11abfbb36c;7d7f761f04bc0d1b3f4b4178132a76686d35ab2c1e2f65e69c87fd3831ef6367;14d09dbf5ddb1b5e3ce1e6b658d0532a7709d588814e5ddfaee9f6612b5e5d0f;""
c7e24ebe43f1c29e658a6e11bcf82d6bc18c47df92b984534ee9a7ae5a5f62c5;ecf05c24f6682620026d54c260f8c311f07d415193f626abf2329afc4a8c3676;d60e87b51b67ff28c108aa0dd77c42454ddfd2acc0548412fc6845d31c275e2b;""
d23d3b89ace24237c8ade0eb5d6f6c6ae79bbdb9c4356736a556d806c7a4d398;d65c1f04d9cca7e8da8d6ff36db8b2e0f0e5f81f7b5fb608839ed64241788b87;96542d01eb9edd2ce9155c8dfb37ec1b69eea5209f04edaf23a4dacc35844e52;""
c015c48b634034eabec5c51a4214f07f42d32f77cb07582de556926f4ed46ce6;695bc8135e61c66d7b128a47644cdad49452681044c9d35ff0ee598d986818a7;80c5a125493021661d6beff71bed7cdcd7a2ebb54676c8d4f98735f69f4fc4cc;""
945b229e54c662d47f28b2a399e3d4c9997c3a63b342bee808f6d5a367be07eb;7770405c756e5ac0afc0548edfa5eb97ef696b245cfc7b40a38872beeed5c99a;2aacc7177a44229b042ea133c1b190768a1b42bb8f1c0aec9508d70d3f5a70f2;750.0
d1a091bbe9cda899db9efdfb3665aabe472dc1ed37eb3d56a9619902ec7b73d6;df80bbfa6c38d1f4d9a3b8f4368ef6e2768d93ed9ca7dd9b3c48aafa24e6398d;ba6d5d290079b14f5c34420aa0d722465e998f04f8fdaa8fddfa0c0dfb2c4c17;""
f107c014a8f7038b064bdb92aa935c17d3c30629838c96c86d451c1852a91802;365de4fb441a442cdde635d0c4d4b28909522f9c6fa0b7c115ab474f0040e7bc;6455a57534217ce41f4bde96fcf71ab1cc4d4733d28f0cd77a48e15a0533bf68;""
b464a0b559d0399ca2e447df87dfd7e31b06f31d9ab6c48504841518222a3cf5;f0e60a1537056269618bf8544d4694623367dac60773a8c58f51e9527ecff760;56fd7556503d17b2c047974fd8889ffc5e0e7799ded136d58640ee10c91b7490;""
21074907e5ce52a71a7705590aa6697ba312db6255ff4d55d858d69fb5c5eb76;c0df702f8e5b891b24d59a3acda6e811a7490896a25f595be0ad0024224b905f;a325d96389b8626d4d681c9d852b7560ca90494c077bb307f3e6d90276d73b30;1099.0
9959de80d7d5d2c707d4a7d788751a1c5f9cb2755fbb22ec2c81a99dd1812de3;10cac93e3100360b9b9c21ad0d4dd7b9ca95d836997bd973c26e80b1033b7776;fc59acaf9033df3a7917ddc000f38b64dd20eed014000b90448c8ca6b76afa2b;""
3843364d08ed3dc584dcde0dae91d3dbf2cdbe581ce98ff932ce9a003da57524;4ff5af6fc90cf223d04c5eddbe4443f0f15f3c7130f39b0e007f7e6cc29a6083;bad1fe9eac2ac306f42b5cce68b27d7adf92857caa250ac2aef1ac58c2ab511d;5662.0
d41685cfd0ac27ba6b2bea728539368f08e1bb7122f12c990ba8e1874a4e0bc9;4ec5601055ad4a0685e8b141a38a627946b7f5b8edbba2330420ada85b81bc91;26bd389dc1afd9ecd09b383205b39a18a1898e2d1a2e498bc74945e862c78e7b;1305.0
1daea7fb1ae751f0151cf312903f9720024d5b792e20416aa6f43e372d4f3d6a;994b94b65ee33616c5b20b85680ccf1b84022111fb0a5da0cab9d3959d3a4d61;6cc2f08869833f115830af85e68ee4bf86fcfe453662912ce75399d3e242e75d;1103.0
71915c2acf51001f0e57de1efc03f72cfaf548af9d6e1b7b8ddaf51c9e2b3ec8;679fc90277ea55c60ed160d41be6d1c368c731f961c82131a3b7eef85f10c04a;8dd2f7dc223639c5e3a541479f07e3d009080d634778fbbe75535cd01e2808f6;""
efce156221a053632527fde59f70ecef13f4ec36f0618e3149117714a222037a;75179493cef189c7e4140a4f582a4973f4e5466dc26f3d1d6e7cd179f3fe704f;2c18024b0c2a73bbd41304339e905ece427d715084943348e97e8a1cb3933c9e;""
a40aea4b5cadcdfecbdddf32e8e6540d2c2212198cb5e4439b12e5d0fe4fd971;63867b3f6501bf72c4f38ac1449410f68f3e73b1d3fa4ec491da1f07d27540d5;981ad8233f2b1a211531bb411ce91d018a9d14789fe6a89fc5c971d691a69f53;""
a8c79e5cd41c2e583f2c3976749f2b3e1c971e095908cb154107cc0edbca5446;b857cec06e30daa54629556e72fbad8c1eda3e6535b7b0e51ad620c705dc000f;fac5290951a161ccad01c22fea5dd879165225dc599b29a390e31c091b09b64d;""
7d2e2d54299bbfbc6bb91298614c2bef43a2f1aced96a1bad172dc42af0a7630;9c7edbd56ef20af96821f8995a92260274ebfd6f445470ce0254283d377a6cb4;bb1ed76e547655ad3b0ee84fd144be42d64f3748db52b1f8a406b38e9bc183a2;575.0
65a44671b3423285c42fdaf47cc734f37755beb5b63d5743dbc0363002b8ad5b;040e115b552b98afc0ab8c66a9977706381c1db4dbe05b5a1b735a470a993d74;72549f41e725b9d6dafadd7e21023f4c887522bdbb186310144032e2e39580f4;""
ef5aed86c4d1c2269b3ec1e50af5ddc6eefc2c153b7a716e56e25bce324a7fb3;1b578fd9b60ec6cbbcec72d59c9ccf34cf89f0b273c9f4c6807c968e41ea3bd7;7343c386439d138cf0ee52f86c6e2b89a8538b2ba3f60a4dacd9616cd69abaa9;""
e1548375da3d963cbd642a865634f9eb060f1ec7cc1a9e3c64b0c9b5134bfc51;5abb87043141924b71ca827b47afc5259b3adb28dcf5d04ea4108ab4a2da91ef;2a77d973b8eefff8362e19f5d617d10aee85e786e86aa71cea601c77671acabd;""
f6d858eea10cdb3ff7b0cd3caa92345cbf0aeda3f0b1dbec7219e135a9132129;d0a9f32ac7109e64a0a17518a1d4bb4e607007569e0507ebb0496635e19d6d92;38463a551bf4f0c0be2a525f7a86793f84abf73dcfdb30b93449e65835430b98;""
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;9c85cb14a9d17352742ad365ebb7ca626468f5f6f6e6b59c503fa745ffafd472;d56b26a3e0ce4dedac4fcba712a610922b12c51ada1984c32cce63a7fb203684;""
0b226b950316bc36bf04fe5ca06e9a49483c6b5f58fc682d8ab5f5b78828ddf2;b0a3380a695c67cd830190ec28a3043b6de6e454ebe8e68fa7a3cf83324bf6c0;b2dc3c6fff7fa6ccb170e74c865cc2183443ad318110dcf05c8e0cb13f54e736;""
5b43cf28475d6308aa6a84fcc166e916062cb9bd55275302b5815ea15d03bb56;7377d6b5397acb2908350996bf78dff5a271508dea87eba05bfd69c10ac47476;2cf4eb2bd0f8724e9cff198592a8a90503487a287b8869b078871c55366eb342;""
68c1578efcc8a2713a8f447ae3bf1a00c08c88834b7ab0429f6347d9e9abcb3c;3776975484d88d7104b84256325f8cfc0040573a00bcb7ae907ec8396ad9eab8;5248784c0bf57618792bdf51a09d8ec14c291eec442d9de6da8c535d07bd8262;322.0
f7d0a74f994d4e769fe8ca9c31ae2e2a2f9d8de18be3725a2981cbc1b59eda2d;655cf311d57a8aaa1d55dbeb3ebb1e13709fa50d956b3dfb425c253e09a48216;069933e1a9b38d3f7f93429d94842210d27e67e713566b738e1c038926bd2589;""
896fe934b0da060804f3126bf14b26673c7fd7ed7dfbd6ac2d1dd0f118d61aa3;bc6f13c3b26e3cbb379227e7e1dcd7f86740dd55d4c951a8ba8de2baeb5f5b06;9b71644eb5314e210c32a1953f309861140679b904872f239722cf3ca604fe5a;""
451aa45bac5ecd10e91bdac8adaff99221077ac1b1f8e164ab6166e70c5560ad;b3ea6aac9c7261427b4aa4fe3a44d9f312d4dbae5ac29401ec40fcba42670eeb;453a4315f4306f72c2188540279297e5c310af2e0d9e14ed2c223da1e738e33b;""
64feb8a6df764e771c0eefbc98258bd1c551fd9b269048d19bced4810c823da4;deed6cda03e5ab537107ba21a2dd40b57703fb99c7a86bc9a9da9786b088f6c4;2e018fd2cdf892580b75aceef97fa612fcb3db294cbdb699e779704774413045;""
cdba1b7378418e9330d4931a378258a429c8c4a756878b521819d7f262cecbda;464385519f6356b810202a78a8e9f22a417e6ce47cb486cb22d566763f1aa684;c4efc25f446470a6f044ff1971974e13ee589716ec0f9732f3be78f171dcaa37;""
68c1578efcc8a2713a8f447ae3bf1a00c08c88834b7ab0429f6347d9e9abcb3c;b857cec06e30daa54629556e72fbad8c1eda3e6535b7b0e51ad620c705dc000f;5248784c0bf57618792bdf51a09d8ec14c291eec442d9de6da8c535d07bd8262;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;9be7d747204471dd7577346bf7583f9fde08200a69a656dab1714835fd4cccb1;39e9b28514d8474d890e4167129212a38b9e9ca6d88983934d8fe70d7c2bd995;""
5cc78c836bba61cd0d3eb0966be5952a3e174ded493bde14ffb4c24a0a4b5da0;2d3706753cdb77e1e3336d715db70c9624f151eb6ae1b94b584ebe2617118150;8875356408569c88178772c74e97403139cba4c8343d490240064e768a832e34;470.0
8e1e600466bb845e20da33f27a70964ca4b6e500dc36dd930777900abb43622b;c3ba7dc4a386430a2cc333ce9ddbd80f7b58463ffe5243dc3c24e9d584054c8c;4fe6ab0f6f803d344fea36712487cc938b59f31781a06af73f82f9931f5ebdca;""
6a0f281700d8696ae15476f236fc4c861daaed06f1482c5d22a2ea63e93bab18;fb5a070fdce742507b11bd18bd93608b50ea33c69c4ba9a80f6c7267c5e75527;65e71baaf1940ef0ffdea30d6336cb697decfdbf0c524203b65f1f96878af6bc;""
061f596b79a5ba81684630332b4562eac9a4aeed1a661b03d330b141e5ab22ec;bce962fa1c6091e295efcb3732ecc432588bf76ca634e1b6c8c2dbbff2c4c4ef;857396a9d871dd60d1328c7068a2d87f9187a33d595738d6161de79cb1ff29a6;""
daa2a327369ed62a967a56d9122d1bc5a8d904b419f9f366cf49f2e35109e49d;8e985796c2587c02968c287710e4f3f8ec3963db34ffc4443b3dec8437797804;a00261903a79d928b22fb7ab2a399abad291447cee746dc65f86b663f28a7e2d;""
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;b68f2a996dcc9e99aadf3d831697db68b07c16beeceeca471d261554efab5b65;4f12398fa01761ca60b326df92021fe096db36b8a033b5ac6dd979ae5fcda223;""
bb9e63d441b5240544ee0d10ded3aad4eee2e223c413cb0e94a194ff9a7ca504;28d4645054c706a93c87ac9f761324a427516f602546459f8586bd86807912e1;006c1dc91597f493993d8176f07dbb650b698269f751211a3747bb75b50c8b78;5019.0
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;28d4645054c706a93c87ac9f761324a427516f602546459f8586bd86807912e1;a8aeff0e36874a06b28923f9993db595671c6cf0e6ae9c6f07b2367cd46091c3;575.0
fb22d8aca13d43f422cc3e080bc08a2b5bb23cb2f5c69a5d2c6220ec84c08080;8c76d1989b9f7c4eee008cf79f418ee7c9d5f4cf4669da1677a6f5e7e0b26624;11cf479d853017aa1dd0df961d70c2688c46b3eb701b779d4774e46fe163dbce;38740.0
96b72493b94691fd2370bf1cca6ba8b2bad3f07369a49297c7bb9078128cec55;95288b5b7778538f4d2b1e878df74afdd859361998e6d5852bb405b340a8538e;cb7c53d266a975487570456f638b063b60272f1f76688db09ba8e0530b558af5;456.0
b42f17fefd02041c95a42dffe9c9407115d474d4396e0e93c890212bc6a405a4;7c6cf14cf02ea41213851cbdd378f1f6e577cd356c4f5f479a1bcbaf0d91e7e4;b0f671119c57b69e13b67672e33495e15e38458d5628bcd7904b05dc64aa38bc;""
821727d1c491d3e4c75d7671e4b7d84a1ef5c69adbeca69ee8f90467e0efb4f4;76399b53ff29c5b91bcfef7d23255ef8142d6f74584e1c73c1b9f5df0fcf6315;771815c5283b5ad6131c768caa49990d76bfa439c709651260e8a43127aee312;""
8ce5e354afdcc6c165756a88ab784ad0a3da070391571dc40c93fa111687e426;4666097fec5b44daa37b707fd673dc9929f92923faa9c9c31f3be9d4520c88fe;e1d9b8155a7fdd7aef70a42cab5292a07d47f00acd8a1240a03aab4d1472295c;""
090182a7af26a7a29cbf84d9bb877e73da6700c877799265c4a3e6567cadc9c7;1fee10e64cb636804a6540dcdaeb6fca626d390e2099df52728a43ca3001680d;90d33f50a8e5a5baa3fa9837c93199c61382113d90bb12764e71b25cee3ccc36;""
9dca3de4529ddf09747afb743b44233b9e5b20143402006701ece3b2dc88bf5d;8d5c501d061efc53fde932f5f58f01a095a9ae8cb2b658bb8828509c3ce01a66;ca129a12d777fc81a3ab2ede8e8ebf455c1c5dccb8333ad9edff4bb2aba30c37;""
f888e97ae246d3932e8cebf100d136aaf5f8747fcff1abc478c3924ec1d3d805;fefdc488d550fb68588b4aa8acbdd978ddef7985c28f108664d1c7d959145d0a;5f46f12c4860fc0e1699cc1b513cc90089776df20b43e81ab43d5117a9d7187e;""
566dd9d637081655a3b582c19a2a7eb97bf3437326a32ddf0399012ca3eddf31;2db2b60ac94f07fa2c30fd43ae241069839392a94b1b65060418c8667a0367eb;0f4fef64f88aee4e07d920d34df0e886ca4a247d290be5bf73d434fb168febfd;1150.0
56baeaaec4c3891028866b5c843a1a6b1428edac3bdbd956cc1ce3195d74ac29;8c5f59ccd450d4c577c525495c470d5d327446468c0acb4bf571af423b632c9e;c5ee329eab7f0e8d96338fb4b8051e5ab87733103bc35ff2b00321c9216f269d;""
566dd9d637081655a3b582c19a2a7eb97bf3437326a32ddf0399012ca3eddf31;e7716b8e6c227b6e5e0d4b297a7ab6ea833c0c846409fa42c5aedbcd6098ce6e;0f4fef64f88aee4e07d920d34df0e886ca4a247d290be5bf73d434fb168febfd;3071.0
6e92a5825c19aa5cf86782f7d233412a9cbc209eec93506ed8e1202aff9f3afc;60b9b71ae07a7e425039706e49f63831693d79e435c8e6a3b3c7644b76541198;5234dc8ca54fd8c1ba6a40566658ac509d99ba5c123f663a9b006137fb394a4f;29004.0
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;9d59c6d0c4ed952fe4d73fca8ff51d6c80376bd7e0b03097307ce11e68c0a596;39e9b28514d8474d890e4167129212a38b9e9ca6d88983934d8fe70d7c2bd995;""
ba622b2c6061b990d969e61da611829c6b743bb4332c98e80b69ba0e49ef2a0f;b3ea6aac9c7261427b4aa4fe3a44d9f312d4dbae5ac29401ec40fcba42670eeb;6046602bc6c28cd5c28b8e4c04df905abe4ef5b014d87569d51c04e3e9ea9972;""
a7eaa6133996d11365152ba1e1c9302244869bf80dfe7821ae0b698c6f3154cb;d02c96912a10ec7d7dacedb52b453231ad928b684afdeba2d3fe1120e81094a3;3729a1c0d720f46fbf5babae7ce01b1b43b42ecc17935a9cdf0cd583a01781f6;""
f107c014a8f7038b064bdb92aa935c17d3c30629838c96c86d451c1852a91802;59615e8f4fe163c87f17746e247a7d4fb2562f4e703a7a8caa747bcb0ba83582;6455a57534217ce41f4bde96fcf71ab1cc4d4733d28f0cd77a48e15a0533bf68;""
792714c0c1ebcdba0160ad069a5775f35132806f0aff0d1b4f950fdf25ab9ee5;014f41f8eb6fb4fa37a43bb59e4ec8ce66804740e20377cc723d73e80befd30a;9f44fc8724b161e6e0bd62ce677e9163ff769f1060b5aaff301cecc489c46bbd;""
22803b5b132be0f5372334cebc87e6f87aa9f564636b970000da3e77b2c3eee8;4756ebbdec294cb59be61c180ba2ab761a62946867d668c9854e80ba91248365;524c915f13f9093db81dfe598a4825d089faf52bc13daccc8cdac5186d0aa0a7;""
15e67dac37cb292df9a8749c9b67175676341a069dcd29319955dda5ada4abea;3dc0f6b714f03df8041e7569598d75566154c23feef1d5df6fcba8d5a52236aa;3ee5ddf9f1882f7b180ae8684a01b6c64e6f00ad2cbb32caafd79169a5d07cb1;127585.0
da08a50982a9b93f14b17d8b5330e2fe56752485381eea3604a3e420e1bc1e4a;c8641c8fbc8fac454cf0960ce82380119d07f2e832de76e4ed57e73c8a603de0;393c0f2110dd345b9d3a59edaf4d6a61ef5fd21865afa6fe11283c33a18c61fd;""
5fdaf6de6619420d203e4f9e469cea240e5cc3e5e806c06d115836681c763ccb;dedd2a7af6fb922e3a636cd3835db6388c1a337ac80e46b0d65f24a9ff3c1949;e95821f90486c9e02fedfd01a075db4a3b5dfe6c79f76927da46c5eb52aa5aaa;7312.0
f818101735886787520265271014f84d23245ee5c9de434557176b30b7fb573f;96adeb510db7cf1a6e4bcd99228a35689e9e5e04e226117ee2e303991e1763d9;da8d8128053d6813f268b0323747a0d417dd4ad092cb180feabb96ac7f3cd253;""
e25ea913acefb99dc211113de0a5c7cd9d9c679e33eabcbde13a7527bfe3cb41;bce962fa1c6091e295efcb3732ecc432588bf76ca634e1b6c8c2dbbff2c4c4ef;fe0358c7c3bdba7e01858e5a5580acd90a7dd8531c1fec51c9cd993fa6728661;1241.0
a332519956a633d685432826a1120a973292a25bcc72fca778002c043ae2c931;c4a5cf3600249fb02b541ee8c03c04f2af0eb57118cc0421cc5f40e975b3f314;aa9d08e89bb209482c6e12ab241b83e716a9308e849dbc26945e50599d5e9b38;5685.0
1f295d295f4b1e67f6d1d8de3bdce1b4ea6fae509965db39a7ccb8711d51e8c2;ab0cc47fdd66238efdfe510328ead07cba33f32e81c17224cace27cf71c2dd59;caf502de394c6e280eccbe70375784f31732b8e34bc4d95fdb57772f1c416834;4079.0
d75f3bda33170003d3a5bfa11ca70c0dfa6061299c5f3ce335c156e473ef5f2e;a341c9fe1781ee3023180e1b0ef34db01aa450da815e4ec858605578d6138f45;4971c7bc6e4e02e9820e46c4547807b5c703a847577de09a9d6539cddf45d8a1;""
ec4c3df3937bfa86f661748748fade12322a2a37e5d14b12854e82e441e793e9;3260010177c07b09741dd7ecf0593ea4b18aba8ec2b09c023eed368a552e4ade;32a6cefc0a3685474dbc9816c3dd98176dac9ad9b7947c5b70058f892f401631;11459.0
59aa464f3c3000b8ad24609202a72189ada2a78d18741d0da99f94780024ac63;73437cd49c1e66749afc9d4e22df7c23b07ddc227898f9b46d51e37adf89a92f;6da063becabcdcdb5514fc42165128e85b6b7334a11e85fb8b1f4041dca41253;""
d7f9196089d22afd8ff2124dd5793af41f6de18d09d19964d7ac6c352db39a2c;a40690299aa77c71c101abb62bd4012657ffff7562d4359ce599d66c8001c0f4;c36acb053529bc473051bc59f5e8f60588475b67fc62f1562a6ebee6e4c01e68;""
7f24d1060bfa470575010b70e55394d2ebd29ff9c8c4af7aae6ee9d3dbf69b42;60b9b71ae07a7e425039706e49f63831693d79e435c8e6a3b3c7644b76541198;63b0883ef038a82b17a3dab9c8afc8f56378e406da9f13741ddcc861a9b44911;""
5b43cf28475d6308aa6a84fcc166e916062cb9bd55275302b5815ea15d03bb56;a1d6ffbfc3997f3d6c3bacee45c3f9f3de7b2a34f603ba26a6737db067ebed43;2cf4eb2bd0f8724e9cff198592a8a90503487a287b8869b078871c55366eb342;""
f566673677ab8a30cae5e0e8028cdf91c9956f51fbade240e31e0302f9e2eb00;bba2440a34261aa23811c6723aa43103d080f8162f8b04ae136c2abc8640cfaf;50de5c1636caba6f5aa361c0e87abf1bce69a22341cd22608a30ce3a9112ac9d;""
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;da83dbcbfad484e730fb0539971889aa47ccc66d5a9138a463f6499fd531c9dc;e46a8395cdf5481e8dc289ac4c941b981720d76071d94bbd7e7b1fe790da82ea;""
9959de80d7d5d2c707d4a7d788751a1c5f9cb2755fbb22ec2c81a99dd1812de3;ea222f9c4a3d40f31d9f1ca0f418f56043ea7ada7329b2c787ca740b2aee278d;fc59acaf9033df3a7917ddc000f38b64dd20eed014000b90448c8ca6b76afa2b;1875.0
189fffb0e1be6b01eba87b22f4c7356117a0940d193d7f064f9c77277b1f24e1;4c381e75ce71a7abe741b2dccba52af49c93b5d37e7b6db635675013c9976658;9bf02d729b07ffdd975068e88851f07c7194fee7528b9fc2a8f24d954921406a;""
896fe934b0da060804f3126bf14b26673c7fd7ed7dfbd6ac2d1dd0f118d61aa3;9ccbfaa08dbee254c97ffaf92b499437bf2b602c4f77ef6e86c67aae2d0978a5;9b71644eb5314e210c32a1953f309861140679b904872f239722cf3ca604fe5a;""
0e561c5bc200aba7f6100cb474b1b85dc9c61d74db94a841a3c2ad5b0ba38fbe;64bd36a9404e066966f18989c85a4682b4454301d4b2b2e2a199e17366542862;d3f4fad3119a0b49a60376c5a6efffda94ad0bc7155dd494a4b90167990dccba;1290.0
da08a50982a9b93f14b17d8b5330e2fe56752485381eea3604a3e420e1bc1e4a;95288b5b7778538f4d2b1e878df74afdd859361998e6d5852bb405b340a8538e;393c0f2110dd345b9d3a59edaf4d6a61ef5fd21865afa6fe11283c33a18c61fd;""
9c0758ba607d09f9f42ae98d7f9414518f0d6166700f89e1a214af7053ca3419;e54c15f4ed14298c2a8bef1287ee2223d56ef316b367d30a48e178be40cccb99;b4e5e74ed49169f65d83b59657b0daa18329573e8e4d7f7ab31de1b3ff096328;""
0e561c5bc200aba7f6100cb474b1b85dc9c61d74db94a841a3c2ad5b0ba38fbe;b9275af3b450f3078608ec6e6cd77897fb0236bc4484cfeb041b3157500da7d3;d3f4fad3119a0b49a60376c5a6efffda94ad0bc7155dd494a4b90167990dccba;""
482b2b70dfd73915ec8c29bd8faf931ec6896eeaca2db3a39c22c1a9d9ffc8d4;cf16fff63be836c3a46f3324c04228b56bf8590b81fda1e3ee835a902bae4fdf;c5a4982a7821cf2a262b21a5ff5dbaee758daaefe759ca297300fb399a0f7cb9;5050.0
c015c48b634034eabec5c51a4214f07f42d32f77cb07582de556926f4ed46ce6;1a12ddde2e3444b4055a37cda3b300cc08f2826591dde4f017bdd9abaf395d71;80c5a125493021661d6beff71bed7cdcd7a2ebb54676c8d4f98735f69f4fc4cc;""
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;9cf7f720ff8efcabb519252978fee0758e418066d27c2ae9259db60c75c38997;4f12398fa01761ca60b326df92021fe096db36b8a033b5ac6dd979ae5fcda223;""
a7bf0b631c877e9d3b403f923c6936635ba9541ab808c967c9b2023e4ed68d72;b372c193b20c2f95e98917e0956aef05441dbba05a1a7bc99e82feeb955a4dbc;abd489d2033d7bc49357881282cf7f4aa809354cb8f3e90b328a21a4f19a6e3e;11324.0
f59fc71ffb6016c2c56c15817408039eca42c057ddf8cf2da9f269fd17bc30c3;66a46dbd7c9209586bf1b50c3e1e80a0e27fce56b6bd59df09dd840debd18e84;0893fb69ae362daa66b1eccee30c59e4ab4bfae2a7e57c1f5019d6a64d634315;""
8c537c6162f83318e31d9e81d389eed4d0669aaf9fea9d8524234ab09bd69f7f;c5d005239b299be8d7ddc3fa8678f054531da87aec8554ce1aa12bba04e36c2d;64d2060274f0caf5af380fe4ce703d111c7cfd052b5b82ed997bb9a5ce7588e9;3218.0
3843364d08ed3dc584dcde0dae91d3dbf2cdbe581ce98ff932ce9a003da57524;e8156335f79dab4631bc8782ff226ad939b229a7b2a522b5100d27571849f785;bad1fe9eac2ac306f42b5cce68b27d7adf92857caa250ac2aef1ac58c2ab511d;2682.0
b9d523f52446455498c8823423970c91ed1738b55fc9c51ff6182517cc2f24fe;714115c1e68e146781c1134233190d382d5cfcef637a325e3876a2b6008d0e32;587e91b69f30e6e85fa1762675c8ec271204c90304f60a50b8e1caab1fa939cf;1975.0
792714c0c1ebcdba0160ad069a5775f35132806f0aff0d1b4f950fdf25ab9ee5;76399b53ff29c5b91bcfef7d23255ef8142d6f74584e1c73c1b9f5df0fcf6315;9f44fc8724b161e6e0bd62ce677e9163ff769f1060b5aaff301cecc489c46bbd;982.0
3cd65e5756ddadd9bd56c7b8e134c56446052e275a4c1172d26b71d5aad5748e;9f3a2c34e2779bdc6e302cb6792a7f21e6c2e066f1ae9616f7eb0b3ef779c8be;abb5f5d28279b0aafa759fc892ac5fef4980b978ad1a4c37f053c4c0af594eac;1788.0
023c2387d6bff084315926cfc29e774514fdb5a0f29366d411d3362169139f76;1a79aa8ea07d82df74ca0fc1340b7cd367068f84e566deea53b398ab39a93835;5b54dff8d9614ae704a6eeeed708b76d7d93783f83b9d90e50eefd08b2a6d1ca;""
9cf689c4f52b11e2f0decc2fabd255bdd92e02040282cf6fb2947051aa750407;080533efc041044c7b92ce841b4072ea7e904beacf9508ccf1c230eb369793b6;1a6075ab809c332574e007eec06cbe95e9a81f89a99d91415f437eeffded187d;""
